Season,Day_of_the_week,DHI,DNI,GHI,Wind_speed,Humidity,Temperature,PV_production,Wind_production
1,0,0.2673410404624278,0.4418883776755351,0.2875399361022364,0.32,0.5195385066649284,0.6354243542435424,0.8778854625550662,0.1353745426535721
1,4,0.0255298651252408,0.0346069213842768,0.0113817891373801,0.3107692307692308,0.6521200664863279,0.284870848708487,0.0144493392070484,0.620835740419796
1,4,0.0,0.0,0.0,0.3107692307692308,0.9971971449988594,0.3741697416974169,0.0,0.6216060080878105
2,6,0.0,0.0,0.0,0.1323076923076923,0.8108398787602255,0.4804428044280443,0.0,0.7099942229924899
1,4,0.2278420038535645,0.8703740748149631,0.5577076677316294,0.2123076923076923,0.1865202229247465,0.625830258302583,0.7175330396475772,0.0475640284999037
1,5,0.1083815028901734,0.5147029405881176,0.1677316293929712,0.1538461538461538,0.6055144542580583,0.4915129151291513,0.1881938325991189,0.1636818794531099
2,4,0.5101156069364162,0.4200840168033606,0.5996405750798722,0.3569230769230769,0.3387869504285761,0.8191881918819188,0.6618502202643173,0.1979587906797612
2,5,0.0,0.0,0.0,0.3323076923076923,0.840563178307206,0.3963099630996309,0.0,0.740997496630079
2,0,0.3757225433526012,0.5977195439087818,0.5617012779552716,0.2523076923076923,0.4067398885376267,0.8088560885608855,0.5902202643171807,0.1719622568842672
1,6,0.1233140655105973,0.3156631326265253,0.1281948881789137,0.4707692307692308,0.6645047746309033,0.3911439114391144,0.3199118942731278,0.4544579241286346
1,2,0.0,0.0,0.0,0.1969230769230769,0.9403904442199263,0.4059040590405904,0.0,0.3023300596957442
1,3,0.2129094412331406,0.885377075415083,0.5866613418530351,0.44,0.2452172212625885,0.4464944649446494,0.7674008810572688,0.3350664355863662
2,5,0.5216763005780347,0.6063212642528506,0.7422124600638977,0.4676923076923078,0.4508359677997589,0.677490774907749,0.8317180616740089,0.3970729828615443
1,5,0.2263969171483622,0.4086817363472694,0.2270367412140575,0.4461538461538462,0.6419841606101099,0.3003690036900369,0.5916299559471366,0.4839206624301944
1,2,0.0655105973025048,0.2332466493298659,0.0654952076677316,0.4369230769230769,0.7921324511944724,0.4287822878228782,0.1537444933920705,0.129212401309455
1,1,0.0,0.0,0.0,0.0984615384615384,0.7611706808330344,0.3845018450184502,0.0,0.105526670518005
1,1,0.0973025048169557,0.128625725145029,0.0603035143769968,0.0923076923076923,0.6653195580614674,0.451660516605166,0.0,0.1057192374350086
2,3,0.5953757225433526,0.4642928585717143,0.6064297124600638,0.4892307692307692,0.4755727927516865,0.6892988929889299,0.7042290748898679,0.2782591950702869
2,1,0.0,0.0,0.0,0.0892307692307692,0.8129257243424698,0.5291512915129151,0.0,0.6547275178124399
1,3,0.4055876685934489,0.6805361072214443,0.6481629392971247,0.5415384615384615,0.5005377570641724,0.5977859778597786,0.6402643171806168,0.4563835932986712
1,5,0.0,0.0,0.0,0.3076923076923077,0.920216406479158,0.3955719557195571,0.0,0.2774889274022722
1,6,0.0,0.0,0.0,0.0984615384615384,0.6181273017631913,0.3608856088560885,0.0,0.0508376660889659
1,1,0.0,0.0,0.0,0.4092307692307692,0.8152071179480495,0.462730627306273,0.0001762114537444,0.3161948777200076
2,3,0.0,0.0,0.0,0.123076923076923,0.6434181794479027,0.5084870848708487,0.0,0.1684960523782014
1,4,0.0,0.0,0.0,0.1446153846153846,0.5587132940064531,0.2560885608856089,0.0,0.1725399576352782
2,4,0.0,0.0,0.0,0.1446153846153846,0.669914936609849,0.433210332103321,0.0012334801762114,0.4315424610051993
1,2,0.0,0.0,0.0,0.2461538461538461,0.6520222924746603,0.1306273062730627,0.0,0.6433660697092239
2,6,0.0,0.0,0.0,0.3015384615384616,0.690447479060066,0.5948339483394833,0.0009691629955947,0.4246100519930675
2,0,0.0,0.0,0.0,0.1753846153846154,0.8407587263305413,0.4664206642066421,0.0,0.6227614095898325
1,1,0.1984585741811175,0.3556711342268454,0.3164936102236421,0.3876923076923077,0.5760192940716358,0.5741697416974169,0.5161233480176212,0.0111688811862122
1,2,0.0,0.0,0.0,0.7353846153846155,0.8936870579799888,0.4450184501845018,0.0006167400881057,0.4090121317157712
1,4,0.2947976878612717,0.7311462292458492,0.5676916932907349,0.2307692307692307,0.4429814555291202,0.5586715867158671,0.6703964757709252,0.4900828037743115
2,1,0.0,0.0,0.0,0.403076923076923,0.7945116188117199,0.5867158671586715,0.0007929515418502,0.8646254573464279
2,5,0.3444123314065511,0.6197239447889579,0.4852236421725239,0.3230769230769231,0.241795130854219,0.888560885608856,0.8890748898678414,0.6547275178124399
2,6,0.0,0.0,0.0,0.2461538461538461,0.7956523156145098,0.4553505535055351,0.0,0.5823223570190641
1,6,0.2678227360308285,0.5339067813562712,0.3692092651757188,0.6276923076923078,0.6498386728807483,0.4649446494464945,0.5535682819383261,0.5047178894665897
1,0,0.0,0.0,0.0,0.1107692307692307,0.8405957696444285,0.2450184501845018,0.0,0.1806277681494319
1,3,0.121868978805395,0.6525305061012202,0.1946884984025559,0.2123076923076923,0.429781963953981,0.5911439114391144,0.4208810572687225,0.0754862314654342
1,4,0.3882466281310212,0.5231046209241849,0.4103434504792332,0.3999999999999999,0.4429162728546753,0.5660516605166052,0.5338325991189428,0.1195840554592721
1,1,0.0982658959537572,0.0610122024404881,0.0583067092651757,0.3507692307692308,0.7189323077925885,0.5490774907749076,0.1538325991189427,0.5366839976891971
2,2,0.2557803468208093,0.6533306661332267,0.4111421725239617,0.28,0.2811328748818564,0.9461254612546124,0.8907488986784141,0.3289042942422491
1,3,0.0,0.0,0.0,0.3076923076923077,0.9846494801681714,0.3793357933579336,0.0008810572687224,0.6046601193914886
1,2,0.0,0.0,0.0,0.3353846153846154,0.9319166965420592,0.3808118081180812,0.0,0.4169073753129212
2,5,0.0,0.0,0.0,0.0492307692307692,0.8294495323143108,0.507011070110701,0.0,0.2667051800500674
1,0,0.0,0.0,0.0,0.0615384615384615,0.7696770198481243,0.3645756457564575,0.0014096916299559,0.0263816676295012
2,2,0.1738921001926782,0.0146029205841168,0.0766773162939297,0.633846153846154,0.5519668872013819,0.7040590405904058,0.3561233480176212,0.4602349316387444
1,6,0.0,0.0,0.0,0.043076923076923,0.5481211094091191,0.5365313653136531,0.0001762114537444,0.0847294434816098
1,2,0.3280346820809248,0.2206441288257651,0.2312300319488817,0.3507692307692308,0.7723169181631523,0.4745387453874539,0.0767400881057268,0.2249181590602734
2,0,0.550578034682081,0.3256651330266053,0.4365015974440894,0.3876923076923077,0.3744092820128409,0.7881918819188192,0.7998237885462556,0.7966493356441363
1,6,0.1136801541425819,0.2340468093618724,0.0812699680511182,0.1323076923076923,0.7285467522732457,0.3490774907749077,0.0,0.4459849797804737
1,3,0.0,0.0,0.0,0.2338461538461538,0.9209660072352768,0.3092250922509225,0.0023788546255506,0.756787983824379
2,0,0.2273603082851638,0.4282856571314263,0.2597843450479233,0.2030769230769231,0.5819835087833655,0.7070110701107011,0.151806167400881,0.3421914115155016
1,2,0.6098265895953757,0.2518503700740148,0.435702875399361,0.4153846153846154,0.591630544601245,0.5505535055350553,0.3740088105726872,0.2162526477951088
1,5,0.0,0.0,0.0,0.2892307692307692,0.8696020597725126,0.1675276752767527,0.0,0.5690352397458117
1,3,0.0,0.0,0.0,0.2123076923076923,0.677215396147704,0.1837638376383764,0.0,0.2932794145965722
1,2,0.0992292870905587,0.0834166833366673,0.0549121405750798,0.633846153846154,0.8322849786526741,0.5025830258302583,0.0955947136563876,0.4265357211631042
1,2,0.0,0.0,0.0,0.5907692307692307,0.9475605384088908,0.4583025830258302,8.81057268722467e-05,0.3196610822260735
1,4,0.1835260115606936,0.7339467893578715,0.3404552715654952,0.2584615384615384,0.2425773229475606,0.5380073800738007,0.6927753303964759,0.0065472751781243
1,1,0.1965317919075144,0.2176435287057411,0.1635383386581469,0.5415384615384615,0.6976501645862528,0.4605166051660516,0.1807048458149779,0.2466782206816868
1,5,0.0,0.0,0.0,0.5261538461538462,0.8623016002346576,0.1785977859778597,0.0,0.7065280184864241
1,3,0.3646435452793835,0.1982396479295859,0.2577875399361022,0.7323076923076923,0.7415181044878273,0.5335793357933579,0.2468722466960352,0.4016945888696321
2,6,0.1358381502890173,0.2858571714342868,0.1337859424920127,0.3815384615384616,0.4358113613401557,0.7638376383763837,0.37215859030837,0.2711342191411515
2,1,0.0621387283236994,0.0996199239847969,0.0339456869009584,0.3723076923076923,0.8810416191376332,0.4597785977859778,0.0,0.5093394954746775
1,6,0.0,0.0,0.0,0.1353846153846154,0.8592054231985139,0.2317343173431734,0.0,0.1209320238782977
1,6,0.1531791907514451,0.6583316663332667,0.2396166134185303,0.2676923076923077,0.4990385555519343,0.4088560885608855,0.5420264317180618,0.0749085307144232
1,6,0.2447013487475915,0.4828965793158631,0.284944089456869,0.4584615384615385,0.6499690382296385,0.2597785977859778,0.4974449339207049,0.364529173887926
1,1,0.1705202312138728,0.9583916783356672,0.595846645367412,0.4984615384615384,0.1598605090766874,0.4841328413284133,0.6854625550660793,0.2241478913922588
1,4,0.1483622350674374,0.3592718543708741,0.1635383386581469,0.3353846153846154,0.8133494117263632,0.4206642066420664,0.3329515418502203,0.4253803196610822
1,0,0.0,0.0,0.0,0.1907692307692307,0.6525437538702213,0.0428044280442804,0.0,0.356633930290776
1,1,0.0544315992292871,0.174634926985397,0.0365415335463258,0.3261538461538461,0.6325000814783431,0.1970479704797048,0.0213215859030837,0.3608704024648565
2,6,0.0,0.0,0.0,0.2769230769230769,0.7396929896033634,0.5446494464944649,0.0005286343612334,0.6300789524359716
1,5,0.0,0.0,0.0,0.2707692307692307,0.8266792686503929,0.1881918819188192,0.0,0.7440785673021375
1,2,0.0168593448940269,0.0,0.0069888178913738,0.2276923076923077,0.8633771143630024,0.4191881918819188,0.119295154185022,0.3708838821490468
1,0,0.1536608863198458,0.7425485097019404,0.2991214057507987,0.3076923076923077,0.4565068604764853,0.2509225092250922,0.7045814977973569,0.1590602734450221
2,1,0.2307321772639692,0.6389277855571114,0.4279153354632588,0.9753846153846152,0.37020499951113,0.6354243542435424,0.7765638766519825,0.7350279222029655
1,2,0.3367052023121388,0.0092018403680736,0.1451677316293929,0.6923076923076923,0.6472313659029431,0.4715867158671586,0.3193832599118943,0.5106874638937031
1,0,0.0,0.0,0.0,0.4061538461538461,0.8042890199784897,0.0915129151291513,0.0,0.7157712305025997
1,0,0.1647398843930636,0.5643128625725146,0.2172523961661341,0.1815384615384615,0.4993318775869374,0.5704797047970479,0.05215859030837,0.0333140766416329
1,0,0.0298651252408477,0.0868173634726945,0.0195686900958466,0.043076923076923,0.5520972525502722,0.6273062730627306,0.3538325991189427,0.056422106682072
1,2,0.1329479768786127,0.854370874174835,0.3630191693290734,0.2523076923076923,0.2344946713163641,0.3682656826568266,0.7036123348017622,0.0781821683034854
1,3,0.0,0.0,0.0,0.2153846153846154,0.7073297917413554,0.1845018450184501,0.0,0.274792990564221
1,1,0.3868015414258189,0.2940588117623525,0.3430511182108626,0.4553846153846154,0.6062966463513998,0.5387453874538745,0.3770925110132159,0.2761409589832466
1,3,0.390655105973025,0.0738147629525905,0.1974840255591054,0.7476923076923077,0.7950004888700583,0.5151291512915129,0.2580616740088106,0.4084344309647602
1,2,0.1300578034682081,0.4154830966193238,0.1565495207667731,0.0984615384615384,0.6231789590326892,0.4885608856088561,0.2069603524229075,0.0261891007124975
1,5,0.2042389210019268,0.7775555111022204,0.4193290734824281,0.2830769230769231,0.2902584493041749,0.6944649446494465,0.8851982378854626,0.1471211245907953
1,0,0.4320809248554914,0.3220644128825765,0.3652156549520767,0.8123076923076924,0.6273180588599548,0.3963099630996309,0.5433480176211454,0.404005391873676
2,1,0.0,0.0,0.0,0.2215384615384615,0.8103510087018869,0.4191881918819188,8.81057268722467e-05,0.7631426920854998
2,4,0.0,0.0,0.0,0.083076923076923,0.7280578822149072,0.5734317343173432,0.0007929515418502,0.3065665318698247
1,6,0.0,0.0,0.0,0.0953846153846154,0.5420591206857218,0.4309963099630997,0.0,0.1311380704794916
1,6,0.3164739884393064,0.5695139027805561,0.4313099041533546,0.28,0.496659387934687,0.4442804428044281,0.3965638766519824,0.2751781243982283
1,4,0.0,0.0,0.0,0.243076923076923,0.5255353127138807,0.2966789667896679,8.81057268722467e-05,0.0960908915848257
1,6,0.0,0.0,0.0,0.1261538461538461,0.8145226998663754,0.2885608856088561,0.0,0.0704794916233391
1,4,0.0,0.0,0.0,0.5476923076923077,0.8759247791936903,0.433210332103321,0.010748898678414,0.3637589062199114
1,6,0.2957610789980732,0.4302860572114422,0.3146964856230032,0.2861538461538462,0.7940879314278265,0.5129151291512914,0.5229955947136564,0.3608704024648565
2,5,0.111271676300578,0.3412682536507301,0.1010383386581469,0.1507692307692307,0.5749437799432912,0.6988929889298892,0.5333920704845815,0.6266127479299056
2,5,0.0,0.0,0.0,0.1507692307692307,0.6772805788221491,0.4154981549815498,0.0,0.2278066628153283
1,6,0.0,0.0,0.0,0.0338461538461538,0.5709350454649155,0.5180811808118081,0.0079295154185022,0.0652801848642403
2,3,0.0,0.0,0.0,0.1261538461538461,0.6535214939868982,0.5166051660516605,0.0,0.1756210283073368
1,2,0.2278420038535645,0.4280856171234247,0.2607827476038338,0.4584615384615385,0.5873284880878663,0.5520295202952029,0.3921585903083701,0.282688234161371
2,3,0.0,0.0,0.0,0.12,0.6596812567219633,0.5121771217712177,0.0,0.1808203350664355
2,6,0.302504816955684,0.4494898979795959,0.3005191693290734,0.4153846153846154,0.4135514780171431,0.76309963099631,0.6839647577092511,0.6728288080107838
1,2,0.0,0.0,0.0,0.2523076923076923,0.6628426164325522,0.1306273062730627,0.0,0.6277681494319276
1,6,0.0,0.0,0.0,0.28,0.9093634911840432,0.3734317343173431,0.0018502202643171,0.4918159060273445
2,4,0.655587668593449,0.4128825765153031,0.6541533546325878,0.3415384615384615,0.3527034514226118,0.8066420664206642,0.6303083700440529,0.1523204313498941
1,6,0.0,0.0,0.0,0.0953846153846154,0.5859596519245184,0.4243542435424354,0.0,0.1105334103601001
2,2,0.0,0.0,0.0,0.1507692307692307,0.6624841117231038,0.6398523985239852,0.0105726872246696,0.5680724051607934
1,4,0.1088631984585742,0.7351470294058812,0.2162539936102236,0.2030769230769231,0.3397646905452531,0.4435424354243543,0.5058149779735683,0.0702869247063354
2,3,0.0067437379576107,0.0306061212242448,0.0039936102236421,0.1261538461538461,0.5164749209660073,0.7579335793357933,0.1733039647577092,0.0895436164067013
2,6,0.2673410404624278,0.9157831566313264,0.8284744408945686,0.5446153846153847,0.3522145813642733,0.7490774907749077,0.641409691629956,0.7590987868284229
1,3,0.2061657032755298,0.5279055811162232,0.2769568690095846,0.2738461538461538,0.7003552455757259,0.4302583025830258,0.6051982378854626,0.3826304640862699
1,2,0.0,0.0,0.0,0.123076923076923,0.4990059642147118,0.2420664206642066,0.0021145374449339,0.1155401502021952
1,3,0.1107899807321772,0.7265453090618124,0.2226437699680511,0.3015384615384616,0.5218524916077307,0.4302583025830258,0.5130396475770925,0.0814558058925476
2,1,0.0298651252408477,0.0910182036407281,0.0207667731629392,0.4492307692307692,0.7018544470879641,0.6464944649446495,0.2233480176211454,0.9033314076641632
1,2,0.0,0.0,0.0,0.0584615384615384,0.7232995469804125,0.4678966789667897,0.0001762114537444,0.0358174465626805
1,4,0.4460500963391137,0.5597119423884778,0.6218051118210862,0.32,0.4762898021705831,0.6,0.8918942731277534,0.3857115347583285
1,0,0.0,0.0,0.0,0.3046153846153847,0.6912948538278526,0.3107011070110701,0.0,0.1763912959753514
2,4,0.3554913294797688,0.8789757951590318,0.9133386581469648,0.2953846153846154,0.2815239709285272,0.8398523985239852,0.8910132158590309,0.0387059503177354
1,0,0.0,0.0,0.0,0.0153846153846153,0.571260958837141,0.4952029520295203,0.0009691629955947,0.0279222029655305
1,5,0.0,0.0,0.0,0.1723076923076923,0.6665906202131474,0.2472324723247232,0.0008810572687224,0.2285769304833429
1,4,0.0,0.0,0.0,0.2061538461538462,0.5732164390704951,0.247970479704797,0.0,0.0833814750625842
2,0,0.1555876685934489,0.2636527305461092,0.1611421725239616,0.4892307692307692,0.5567904051103216,0.6738007380073799,0.4848458149779736,0.5911804352012324
1,2,0.0,0.0,0.0,0.2030769230769231,0.9126226249063,0.3904059040590406,0.0019383259911894,0.5029847872135568
1,6,0.0,0.0,0.0,0.2523076923076923,0.9263435778770004,0.3594095940959409,0.0018502202643171,0.5259002503369922
2,6,0.4055876685934489,0.7221444288857771,0.7567891373801917,0.5353846153846153,0.2773848711012613,0.7874538745387454,0.6180616740088106,0.6980550741382631
2,4,0.289980732177264,0.287257451490298,0.3238817891373801,0.4153846153846154,0.6516311964279894,0.581549815498155,0.7260792951541851,0.5409204698632775
1,2,0.0,0.0,0.0,0.3784615384615385,0.8328716227226803,0.2,0.0014977973568281,0.2661274792990564
1,2,0.065028901734104,0.2040408081616323,0.0581070287539936,0.6184615384615384,0.9230844441547438,0.4162361623616236,0.0712775330396475,0.2264586943963027
2,6,0.3872832369942197,0.5121024204840968,0.4269169329073482,0.5507692307692309,0.2931590783169834,0.76309963099631,0.6645814977973569,0.7329096861159253
2,5,0.0,0.0,0.0,0.3692307692307692,0.779095916305446,0.5313653136531364,0.0001762114537444,0.7338725207009436
2,3,0.0472061657032755,0.1232246449289858,0.0279552715654952,0.1107692307692307,0.6846462210344489,0.5476014760147602,0.0,0.1380704794916233
2,3,0.0958574181117533,0.0582116423284656,0.0475239616613418,0.32,0.6820063227194212,0.5594095940959409,0.2482819383259912,0.4153668399768919
2,0,0.0,0.0,0.0,0.1846153846153846,0.8352181990027051,0.4619926199261993,0.0,0.5805892547660312
1,3,0.4210019267822736,0.6077215443088618,0.5782747603833867,0.32,0.4322914969201186,0.5372693726937269,0.6601762114537445,0.3527825919507028
1,0,0.0,0.0,0.0,0.0215384615384615,0.5881106801812078,0.5055350553505535,0.0009691629955947,0.0308107067205854
1,5,0.2129094412331406,0.6333266653330667,0.40814696485623,0.2676923076923077,0.5043183521819901,0.5261992619926199,0.3809691629955947,0.1024455998459464
2,0,0.3569364161849711,0.5955191038207641,0.5453274760383386,0.2492307692307692,0.4087279601082032,0.8059040590405904,0.5854625550660794,0.1806277681494319
1,1,0.1180154142581888,0.1410282056411282,0.0660942492012779,0.1723076923076923,0.6769546654499233,0.5623616236162361,0.3729515418502203,0.2774889274022722
2,5,0.3733140655105973,0.5283056611322265,0.4490814696485622,0.1753846153846154,0.3742789166639507,0.744649446494465,0.6389427312775331,0.5016368187945311
1,1,0.098747591522158,0.0144028805761152,0.0435303514376996,0.5261538461538462,0.7224521722126259,0.4531365313653137,0.0895154185022026,0.2853841709994222
1,6,0.0,0.0,0.0,0.0953846153846154,0.6065247857119577,0.4059040590405904,0.0,0.0756787983824378
2,1,0.0,0.0,0.0,0.2861538461538462,0.952742561027279,0.429520295202952,0.0,0.5684575389948007
1,1,0.0,0.0,0.0,0.1446153846153846,0.8507968581950917,0.2811808118081181,0.0,0.292316580011554
2,5,0.3569364161849711,0.7273454690938188,0.735623003194888,0.4769230769230769,0.4341166118045824,0.7121771217712177,0.7325991189427313,0.4113229347198151
1,3,0.319364161849711,0.6659331866373274,0.468849840255591,0.3999999999999999,0.6032004693152561,0.5247232472324722,0.6572687224669604,0.3664548430579626
1,5,0.0,0.0,0.0,0.0646153846153846,0.5507610077241469,0.1202952029520295,0.0,0.1451954554207587
1,2,0.0,0.0,0.0,0.2092307692307692,0.6519245184629926,0.1372693726937269,0.0,0.602156749470441
1,5,0.0,0.0,0.0,0.1969230769230769,0.6705667633543005,0.4789667896678967,0.0,0.111688811862122
1,1,0.2480732177263969,0.7293458691738348,0.4335063897763578,0.3846153846153846,0.61874653717042,0.4560885608856089,0.3200881057268723,0.4702484113229347
1,0,0.0,0.0,0.0,0.5507692307692309,0.8343708242349183,0.3077490774907749,0.0003524229074889,0.4585018293857115
2,1,0.0,0.0,0.0,0.3292307692307692,0.8719486360525371,0.4664206642066421,0.0,0.5659541690737532
1,2,0.3285163776493257,0.5905181036207241,0.5461261980830671,0.5876923076923077,0.5504350943519213,0.5579335793357934,0.5688105726872247,0.2647795108800307
2,5,0.4879576107899808,0.7593518703740748,0.8476437699680511,0.2492307692307692,0.218264185379526,0.8103321033210332,0.9679295154185024,0.0306181398035817
1,0,0.2105009633911368,0.2980596119223845,0.1896964856230031,0.7753846153846156,0.7496985301306912,0.3749077490774907,0.4197356828193833,0.308107067205854
1,0,0.2981695568400771,0.4916983396679336,0.4041533546325878,0.4369230769230769,0.4325848189551217,0.6,0.6028193832599119,0.0365877142306951
2,3,0.4961464354527939,0.3494698939787957,0.4958067092651757,0.2892307692307692,0.4861975686862432,0.7970479704797047,0.8848458149779737,0.4276911226651261
1,2,0.0,0.0,0.0,0.3292307692307692,0.8065704135840693,0.2125461254612546,0.0014977973568281,0.2576545349508954
1,2,0.0,0.0,0.0,0.606153846153846,0.9480168171300069,0.462730627306273,8.81057268722467e-05,0.2842287694974003
2,5,0.3641618497109826,0.5545109021804361,0.6164137380191693,0.8246153846153845,0.407098393247075,0.7653136531365313,0.728898678414097,0.9299056422106682
1,4,0.5134874759152216,0.2084416883376675,0.3378594249201277,0.6400000000000001,0.5746178665710654,0.6022140221402214,0.5222026431718062,0.0591180435201232
1,1,0.6189788053949904,0.5793158631726346,0.7088658146964856,0.3630769230769231,0.3865332594596355,0.718819188191882,0.6624669603524229,0.0751010976314269
2,3,0.1873795761078998,0.3138627725545109,0.1695287539936102,0.3292307692307692,0.5465893165596585,0.4870848708487085,0.0399118942731277,0.3768534565761602
2,1,0.2822736030828516,0.3444688937787557,0.2891373801916933,0.5015384615384615,0.6478506013101718,0.6088560885608856,0.3967400881057269,0.226266127479299
1,4,0.6074181117533719,0.3840768153630726,0.4888178913738019,0.716923076923077,0.6130756444936937,0.4199261992619926,0.5170925110132158,0.5083766608896592
2,3,0.6257225433526012,0.612122424484897,0.8244808306709265,0.2553846153846154,0.447218329368054,0.8125461254612546,0.8673127753303965,0.3988060851145772
1,5,0.0,0.0,0.0,0.0953846153846154,0.742430661930059,0.1896678966789667,0.0,0.1163104178702099
1,1,0.0,0.0,0.0,0.3846153846153846,0.6079588045497507,0.2900369003690037,0.0077533039647577,0.1392258809936453
2,1,0.0539499036608863,0.1298259651930386,0.0335463258785942,0.1138461538461538,0.7620506469380438,0.5630996309963099,0.0,0.6198729058347776
1,1,0.3184007707129094,0.5663132626525306,0.5215654952076677,0.633846153846154,0.4306945213962129,0.5741697416974169,0.5977092511013217,0.6836125553629887
1,1,0.0,0.0,0.0,0.4153846153846154,0.8510249975556498,0.4464944649446494,0.0001762114537444,0.1669555170421721
1,1,0.0,0.0,0.0,0.2923076923076923,0.7973796564873058,0.4007380073800738,0.0012334801762114,0.2605430387059503
2,4,0.0255298651252408,0.0068013602720544,0.0107827476038338,0.1815384615384615,0.8082325717824203,0.4767527675276753,0.0,0.3951473136915078
1,4,0.0,0.0,0.0,0.5353846153846153,0.8763484665775837,0.433210332103321,0.010748898678414,0.3737723859041016
2,6,0.0,0.0,0.0,0.1569230769230769,0.7685037317081119,0.5099630996309963,0.0,0.6216060080878105
1,0,0.2572254335260115,0.794758951790358,0.494608626198083,0.5169230769230768,0.4163869243555063,0.2863468634686347,0.8100440528634362,0.5794338532640093
1,3,0.289980732177264,0.6917383476695339,0.6591453674121406,0.6430769230769231,0.4178535345305219,0.6265682656826568,0.7754185022026432,0.5838628923550934
1,3,0.0,0.0,0.0,0.12,0.8914382557116317,0.4199261992619926,0.0048458149779735,0.048526863084922
1,0,0.0,0.0,0.0,0.523076923076923,0.8732522895414397,0.2767527675276753,0.0003524229074889,0.4392451376853456
1,4,0.3429672447013488,0.6197239447889579,0.4760383386581469,0.3723076923076923,0.3582439787504482,0.4435424354243543,0.7416740088105728,0.0739456961294049
1,5,0.0,0.0,0.0,0.1907692307692307,0.9214548772936154,0.3092250922509225,0.0188546255506607,0.6345079915270557
1,3,0.0,0.0,0.0,0.3230769230769231,0.855815924127367,0.2922509225092251,0.0004405286343612,0.4007317542846139
1,2,0.3357418111753372,0.6467293458691739,0.5914536741214057,0.5907692307692307,0.5471433692924421,0.5608856088560885,0.5676651982378855,0.2730598883111881
2,0,0.0,0.0,0.0,0.1784615384615385,0.8578039956979434,0.4464944649446494,0.0,0.5977277103793569
2,4,0.0,0.0,0.0,0.1015384615384615,0.6707623113776359,0.4915129151291513,0.0014096916299559,0.4259580204120932
1,3,0.0602119460500963,0.0722144428885777,0.0293530351437699,0.4769230769230769,0.796532281719519,0.1195571955719557,0.0166519823788546,0.2468707875986905
1,2,0.161849710982659,0.8267653530706142,0.3803913738019169,0.6276923076923078,0.4495323143108561,0.3357933579335793,0.286784140969163,0.7219333718467168
